31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
21.91706,8.126081,20.61405,33.05267,0
22.75709,10.18476,20.63865,32.99736,0
23.77657,12.31515,20.66732,32.93726,0
24.96376,14.50456,20.69984,32.87267,0
26.30292,16.74185,20.73598,32.80392,0
27.77617,19.01676,20.77565,32.73106,0
29.36465,21.31959,20.81867,32.65432,0
31.0499,23.64159,20.86488,32.57397,0
31.67921,24.48361,20.88254,32.54385,0
31.80779,24.65415,20.88621,32.53763,0
31.83391,24.68875,20.88696,32.53635,0
31.83928,24.69588,20.88708,32.53613,0
31.84053,24.69751,20.88715,32.53603,0
31.84064,24.69764,20.88715,32.53603,0
31.84067,24.69769,20.88716,32.53603,0
31.8407,24.69773,20.88715,32.53603,0
31.84072,24.69774,20.88714,32.53603,0
31.84074,24.69778,20.88715,32.53603,0
31.84075,24.69779,20.88716,32.53603,0
31.84076,24.69781,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
31.84077,24.69782,20.88716,32.53603,0
